Retailer,Category,Sub-Category,Domain,URL,Size,Product Hierarchy,Brand,Product Name,SKU,Reg. Price,Prime,Promo Tag,Each Price,Product Description,Product Details,# of Images,Nutrition,Lifestyle/Dietary Need,Image URLs,Promo Price
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/ground-coffee-flavoured-amaretto-inspired-light-ro/p/21363969_EA,12 ea,Food > Drinks > Coffee > Coffee Pods,Van Houtte,Ground Coffee Flavoured Amaretto Inspired Light Roast 12 Recyclable K-Cup Pods 115 g,21363969_EA,9.99 ea,,SALE,0.67/1ea,,,3,,,https://assets.shop.loblaws.ca/products/21363969/b2/en/front/21363969_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21363969/b2/en/angle/21363969_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21363969/b2/en/side/21363969_side_a06_@2.png,7.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/g7-3-in-1-instant-coffee-box/p/20880225_EA,288 g,Food > Drinks > Coffee > Ground Coffee,Trung Nguyen,"G7 3-in-1 Instant Coffee, Box    ",20880225_EA,3.99 ea,,,1.39/100g,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 sachet    (16 g)		
Serving Size EN		per 1 sachet    (16 g)		
Serving Size EN		per 1 sachet    (16 g)		
House Hold Serving Size		1.0 packet(s)		
House Hold Serving Size		1.0 packet(s)		
House Hold Serving Size		1.0 packet(s)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		70 cal		
Calories		70 cal		
Calories		70 cal		
Total Fat		2.5 g		
Total Fat		2.5 g		
Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
		Total Fat		2.5 g		
Total Carbohydrate		12 g		
Total Carbohydrate		12 g		
Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
Protein		0.2 g		
Protein		0.2 g		
Protein		0.2 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		55 mg		
Sodium		55 mg		
Sodium		55 mg		",,https://assets.shop.loblaws.ca/products/20880225/b2/en/front/20880225_front_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/dark-roasted-ground-coffee/p/21357752_EA,454 g,Food > Drinks > Coffee > Instant Coffee,Kintore Coffee Co,Dark Roasted Ground Coffee,21357752_EA,19.99 ea,,,4.4/100g,,,3,,,https://assets.shop.loblaws.ca/products/21357752/b2/en/front/21357752_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21357752/b2/en/angle/21357752_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21357752/b2/en/side/21357752_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/morning-caf-k-cup-coffee-pods/p/20416619004_EA,12 ea,Food > Drinks > Coffee > Coffee Pods,Folgers,Morning Cafã© K-Cup Coffee Pods,20416619004_EA,8.99 ea,,,0.75/1ea,,"Wake up to a mild roast coffee with a bright, smooth finish. Morning Café K-Cup pods are ready to enjoy in under a minute. Certified for Keurig K-Cup coffee brewers.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20416619004/b2/en/front/20416619004_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20416619004/b2/en/angle/20416619004_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20416619004/b2/en/side/20416619004_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/qualita-oro-coffee/p/20145899_EA,250 g,Food > Drinks > Coffee > Ground Coffee,Lavazza,Qualita Oro Coffee,20145899_EA,6.99 ea,,,2.8/100g,,"A selection of fine Arabica coffees from Central America and the African highlands. Fruity and aromatic with an intense aroma, delicious as an after-dinner coffee.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20145899/b2/en/front/20145899_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20145899/b2/en/angle/20145899_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20145899/b2/en/side/20145899_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/regular-espresso-forte/p/21111245_EA,250 g,Food > Drinks > Coffee > Ground Coffee,President's Choice,Regular Espresso Forte,21111245_EA,7.99 ea,,,3.2/100g,,"This dark roasted espresso is a union of 100% arabica coffees from South and Central America and has rich, creamy body and intense flavour with notes of cocoa. It's deliciously bold on its own and equally irresistible as a macchiato with a bit of milk.",3,,,https://assets.shop.loblaws.ca/products/21111245/b2/en/front/21111245_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21111245/b2/en/angle/21111245_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21111245/b2/en/side/21111245_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/espresso-forte-decaffeinato-single-serve-nespresso/p/21314906_EA,10 ea,Food > Drinks > Coffee > Coffee Pods,President's Choice,Espresso Forte Decaffeinato Single Serve Nespresso Compatible Coffee Pods,21314906_EA,6.99 ea,,,0.7/1ea,,,3,,,https://assets.shop.loblaws.ca/products/21314906/b2/en/front/21314906_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21314906/b2/en/angle/21314906_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21314906/b2/en/side/21314906_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/costa-rica-medium-roast-100-arabica-single-serve-c/p/20679209_EA,12 ea,Food > Drinks > Coffee > Coffee Pods,President's Choice,Costa Rica Medium Roast 100% Arabica Single Serve Coffee Pods,20679209_EA,6.99 ea,,,0.58/1ea,,"Grown at altitudes of over 1200 metres, in Costa Rica’s lush tropical rainforest, this lively medium roast made with 100% Arabica beans delivers a sweet aroma, mellow flavour and balanced body and acidity. A great partner for breakfast or anytime you need a little perk-me-up.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20679209/b2/en/front/20679209_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20679209/b2/en/angle/20679209_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20679209/b2/en/side/20679209_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/ethiopia-coffee-medium-roast-ground/p/21095211_EA,340 g,Food > Drinks > Coffee > Ground Coffee,President's Choice,"Ethiopia Coffee, Medium Roast, Ground",21095211_EA,7.49 ea,,,2.2/100g,,"Grown at altitudes of over 1500 metres, in the highlands of Ethiopia, this fruity medium roast delivers pleasant flavour and aroma, balanced body and medium acidity. Enjoy a vibrant cup on its own or complement its fruity notes with a berry scone or dark chocolate treat. Grown on Rainforest Alliance Certified™ farms.",3,,,https://assets.shop.loblaws.ca/products/21095211/b2/en/front/21095211_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21095211/b2/en/angle/21095211_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21095211/b2/en/side/21095211_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/decaf-coffee-100-compostable-pods/p/20975428_EA,117 g,Food > Drinks > Coffee > Coffee Pods,Maxwell House,Decaf Coffee 100% Compostable Pods,20975428_EA,9.99 ea,,,8.54/100g,,"Maxwell House Decaf Coffee is a medium roast Ground Decaffeinated Coffee that has a consistent signature taste. Our medium roast coffee is exceptionally smooth and is decaffeinated for a great cup of coffee at any time of day. Made with 100% Arabica beans and 100% pure ground coffee, this Kosher coffee is great served black or with cream and sugar. Our coffee pods are made with plant-based materials that are 100% compostable and a recyclable box. Maxwell House Coffee is good to the last drop.

- 117g of 12ct of Maxwell House Decaf Coffee 100% Compostable Pods
- 100% Pure Ground Decaf Coffee
- 100% Arabica beans
- 100% compostable pods & bag and recyclable box
- Single Serve Coffee Pods",6,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		100.0 gr		
Serving Size EN		100.0 gr		
Serving Size EN		100.0 gr		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20975428/b2/en/front/20975428_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20975428/b2/en/angle/20975428_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20975428/b2/en/side/20975428_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20975428/b2/en/back/20975428_back_a06_@2.png| https://assets.shop.loblaws.ca/products/20975428/b2/en/top/20975428_top_a06_@2.png| https://assets.shop.loblaws.ca/products/20975428/b2/en/open/20975428_open_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/by-nespresso-decaf-espresso-roast-coffee-pods/p/21240798_EA,57 g,Food > Drinks > Coffee > Coffee Pods,Starbucks,By Nespresso Decaf Espresso Roast Coffee Pods,21240798_EA,9.49 ea,,,16.65/100g,,,3,,,https://assets.shop.loblaws.ca/products/21240798/b2/en/front/21240798_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21240798/b2/en/angle/21240798_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21240798/b2/en/side/21240798_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/ground-coffee-flavoured-amaretto-inspired-light-ro/p/21363963_EA,340 g,Food > Drinks > Coffee > Ground Coffee,Van Houtte,Ground Coffee Flavoured Amaretto Inspired Light Roast 340 g,21363963_EA,10.99 ea,,SALE,2.35/100g,,,3,,,https://assets.shop.loblaws.ca/products/21363963/b2/en/front/21363963_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21363963/b2/en/angle/21363963_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21363963/b2/en/side/21363963_side_a06_@2.png,7.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/1896-tradition-coffee-100-compostable-pods/p/20975309_EA,117 g,Food > Drinks > Coffee > Coffee Pods,Nabob,1896 Tradition Coffee 100% Compostable Pods,20975309_EA,10.99 ea,,,9.39/100g,,"Nabob 1896 Tradition Coffee Pods deliver expertly roasted coffee for an incredibly smooth, velvety taste. Our 1896 Tradition coffee is balanced and offers delicate hints of cocoa and citrus. Our single-serve coffee pods are 100% compostable* and crafted from plant-based materials that leave zero waste**. Nabob 1896 Tradition Coffee contains 60% Rainforest Alliance Certified Content. We continue to fuel our passion for coffee, our communities, and the environment. Better Beans, Better Coffee. (*certified by BPI) (**for you)

- Nabob 1896 Tradition Coffee Single Serve Pods, 12 pods
- Made with 100% Arabica beans
- Contains 60% Rainforest Alliance Certified Content
- Nabob coffee pods are zero waste for you, with 100% compostable pods and freshness bag* and a 100% recyclable box (*certified by BPI)
- Delivers an expertly roasted coffee for an incredibly smooth, velvety taste",7,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		nullnull		
Serving Size EN		nullnull		
Serving Size EN		nullnull		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20975309/b2/en/front/20975309_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/angle/20975309_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/side/20975309_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/back/20975309_back_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/top/20975309_top_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/open/20975309_open_a06_@2.png| https://assets.shop.loblaws.ca/products/20975309/b2/en/closed/20975309_closed_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/vanilla-latte-flavoured-coffee-mix/p/20101905_EA,148 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,Vanilla Latte Flavoured Coffee Mix,20101905_EA,6.49 ea,,,4.39/100g,,"Discover indulgent moments brewed with the perfect balance of select, high-quality ingredients. NESCAFE GOLD Vanilla Latte Flavoured Coffee Mix (8 x 18 g) easily crafts an indulgent vanilla-infused coffee with mouthwatering foam – with no barista required. A great way to serve up and share a creamy delight or a delectable vanilla treat.

- 8 sachets for sharing a perfectly foamy and creamy vanilla delight.
- Each sachet whips up a vanilla-infused coffee with mouthwatering foam.
- 80 calories per serving.
- Pre-dosed, so there’s no other ingredients required.
- Made with high-quality ingredients to exceed your expectations for instant coffee.",4,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 sachet  (18 g)		
Serving Size EN		per 1 sachet  (18 g)		
Serving Size EN		per 1 sachet  (18 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		80 cal		
Calories		80 cal		
Calories		80 cal		
Total Fat		1.5 g		
Total Fat		1.5 g		
Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
		Total Fat		1.5 g		
Total Carbohydrate		14 g		
Total Carbohydrate		14 g		
Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
		Total Carbohydrate		14 g		
Protein		2 g		
Protein		2 g		
Protein		2 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		75 mg		
Sodium		75 mg		
Sodium		75 mg		",,https://assets.shop.loblaws.ca/products/20101905/b2/en/front/20101905_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20101905/b2/en/angle/20101905_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20101905/b2/en/side/20101905_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20101905/b2/en/top/20101905_top_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/sweet-and-creamy-caramel-instant-coffee-mix/p/21363376_EA,351 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,Sweet And Creamy Caramel Instant Coffee Mix,21363376_EA,7.99 ea,,,2.28/100g,,"NESCAFÉ Sweet & Creamy Caramel Instant Coffee Mix (18 x 19 g) is a range of all-in-one coffees made in an instant, using our convenient single serve packets. Each NESCAFÉ Sweet & Creamy packet includes all the coffee, creamer, and sugar you need to create a delicious, buttery caramel flavoured cup that you can have at home or when you're on the go. Crafted using medium-dark roasted coffee beans, each cup has a smooth and creamy coffee taste, with rich coffee aroma. NESCAFÉ Sweet & Creamy is simple to prepare, all you need to add is hot water. Also available in Original, French Vanilla, and Mocha flavours.

- Convenient All-In-One Solution: Sweet and Creamy is in a simple format that is quick and easy to make
- Incorporate Into Any Routine: Perfect pick me up at any point of the day, for at home or while on the go
- Consistent Taste: There is no guesswork in making a cup of Sweet and Creamy, resulting in the same buttery caramel flavour from cup to cup
- Committed to being Grown Respectfully: All coffee beans are responsibly sourced, and a part of sustainable farming practices
- Created by Coffee Experts: Nescafé is an expert in coffee innovations, and have used their knowledge to create a product that doesn't require sugar, coffee-creamer or coffee whitener",5,,,https://assets.shop.loblaws.ca/products/21363376/b2/en/front/21363376_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21363376/b2/en/angle/21363376_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21363376/b2/en/side/21363376_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21363376/b2/en/back/21363376_back_a06_@2.png| https://assets.shop.loblaws.ca/products/21363376/b2/en/top/21363376_top_a06_@2.png,
